rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
52,0,Jagten,2012,http://www.icheckmovies.com/movies/jagten/,14794,2374,63,9,747,"The Hunt",http://www.imdb.com/title/tt2106476/,"2013-08-18 20:57:31",yes,no,no,no
53,0,Mahanagar,1963,http://www.icheckmovies.com/movies/mahanagar/,822,139,2,6,296,"The Big City",http://www.imdb.com/title/tt0057277/,no,no,no,yes,no
54,0,"Pulp Fiction",1994,http://www.icheckmovies.com/movies/pulp+fiction/,127949,20326,654,39,2273,,http://www.imdb.com/title/tt0110912/,"2012-03-14 22:10:26",yes,no,no,no
55,0,"Relatos salvajes",2014,http://www.icheckmovies.com/movies/relatos+salvajes/,8095,1293,41,8,521,"Wild Tales",http://www.imdb.com/title/tt3011894/,"2015-02-23 21:36:55",yes,no,no,no
56,0,"Le samouraï",1967,http://www.icheckmovies.com/movies/le+samourai/,8623,1375,34,20,815,"Le Samouraï",http://www.imdb.com/title/tt0062229/,"2012-03-14 22:10:06",no,no,no,no
57,0,Ah-ga-ssi,2016,http://www.icheckmovies.com/movies/ah-ga-ssi/,6805,1085,38,14,612,"The Handmaiden",http://www.imdb.com/title/tt4016934/,"2018-02-03 00:24:39",yes,no,no,no
58,0,"Nema-ye Nazdik",1990,http://www.icheckmovies.com/movies/nema-ye+nazdik/,3983,638,28,20,689,Close-Up,http://www.imdb.com/title/tt0100234/,"2015-01-21 00:15:24",yes,no,no,no
59,0,Mandariinid,2013,http://www.icheckmovies.com/movies/mandariinid/,1908,308,10,6,276,Tangerines,http://www.imdb.com/title/tt2991224/,"2015-01-20 02:17:12",yes,no,no,no
60,0,"Portrait de la jeune fille en feu",2019,http://www.icheckmovies.com/movies/portrait+de+la+jeune+fille+en+feu/,4489,713,29,10,582,"Portrait of a Lady on Fire",http://www.imdb.com/title/tt8613070/,"2020-03-25 04:12:27",yes,no,no,no
61,0,"Salinui chueok",2003,http://www.icheckmovies.com/movies/salinui+chueok/,9967,1572,51,19,736,"Memories of Murder",http://www.imdb.com/title/tt0353969/,"2012-03-14 22:10:25",no,no,no,no
62,0,Mommy,2014,http://www.icheckmovies.com/movies/mommy-2014-1/,4467,708,41,7,489,,http://www.imdb.com/title/tt3612616/,"2015-06-01 18:24:33",yes,no,no,no
63,0,"Kikujirô no natsu",1999,http://www.icheckmovies.com/movies/kikujiro+no+natsu/,1851,297,21,6,263,Kikujiro,http://www.imdb.com/title/tt0199683/,"2017-10-02 06:00:48",no,no,no,no
64,0,"Sigur Rós: Heima",2007,http://www.icheckmovies.com/movies/sigur+ros+heima/,2428,387,17,3,100,,http://www.imdb.com/title/tt1094594/,no,no,no,yes,no
65,0,"Du rififi chez les hommes",1955,http://www.icheckmovies.com/movies/du+rififi+chez+les+hommes/,5279,832,20,18,707,Rififi,http://www.imdb.com/title/tt0048021/,"2012-03-14 22:10:06",yes,no,no,no
66,0,"Alone in the Wilderness",2004,http://www.icheckmovies.com/movies/alone+in+the+wilderness/,469,81,5,2,97,,http://www.imdb.com/title/tt0437806/,"2017-07-12 07:48:18",yes,no,no,no
67,0,"Tasogare Seibei",2002,http://www.icheckmovies.com/movies/tasogare+seibei/,2158,344,15,9,294,"The Twilight Samurai",http://www.imdb.com/title/tt0351817/,"2015-06-30 05:11:57",yes,no,no,no
68,0,"I... comme Icare",1979,http://www.icheckmovies.com/movies/i...+comme+icare/,393,69,7,4,215,"I... For Icarus",http://www.imdb.com/title/tt0079322/,no,no,no,no,no
69,0,"Sanatorium pod Klepsydra",1973,http://www.icheckmovies.com/movies/sanatorium+pod+klepsydra/,902,148,15,8,314,"The Hourglass Sanatorium",http://www.imdb.com/title/tt0070628/,no,no,no,yes,no
70,0,"It's Such a Beautiful Day",2012,http://www.icheckmovies.com/movies/its+such+a+beautiful+day-2012/,3495,551,53,6,426,,http://www.imdb.com/title/tt2396224/,"2013-11-24 02:29:46",yes,no,no,no
71,0,"Panique au village",2009,http://www.icheckmovies.com/movies/panique+au+village-2009/,1267,204,18,3,209,"A Town Called Panic",http://www.imdb.com/title/tt1433540/,"2012-10-29 18:10:01",yes,no,no,no
72,0,"La montaña sagrada",1973,http://www.icheckmovies.com/movies/la+montana+sagrada/,5032,787,109,9,497,"The Holy Mountain",http://www.imdb.com/title/tt0071615/,"2012-03-14 22:10:09",yes,no,no,no
73,0,"Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles",1975,http://www.icheckmovies.com/movies/jeanne+dielman+23+quai+du+commerce+1080+bruxelles/,2735,430,77,13,694,,http://www.imdb.com/title/tt0073198/,no,no,no,yes,no
74,0,"Stop Making Sense",1984,http://www.icheckmovies.com/movies/stop+making+sense/,3464,542,13,9,348,,http://www.imdb.com/title/tt0088178/,"2015-06-30 17:49:16",no,no,no,no
75,0,Banshun,1949,http://www.icheckmovies.com/movies/banshun/,3646,570,24,18,632,"Late Spring",http://www.imdb.com/title/tt0041154/,no,no,no,yes,no
76,0,"Ballada o soldate",1959,http://www.icheckmovies.com/movies/ballada+o+soldate/,2196,346,17,15,412,"Ballad of a Soldier",http://www.imdb.com/title/tt0052600/,no,no,no,yes,no
77,0,"Le feu follet",1963,http://www.icheckmovies.com/movies/le+feu+follet/,1764,279,17,8,387,"The Fire Within",http://www.imdb.com/title/tt0057058/,"2012-03-14 22:10:09",yes,no,no,no
78,0,"El abrazo de la serpiente",2015,http://www.icheckmovies.com/movies/el+abrazo+de+la+serpiente/,1739,275,9,5,343,"Embrace of the Serpent",http://www.imdb.com/title/tt4285496/,"2016-06-04 23:26:17",yes,no,no,no
79,0,"Jodaeiye Nader az Simin",2011,http://www.icheckmovies.com/movies/jodaeiye+nader+az+simin/,11589,1782,76,16,904,"A Separation",http://www.imdb.com/title/tt1832382/,"2012-03-14 22:10:04",yes,no,no,no
80,0,"Les enfants du paradis",1945,http://www.icheckmovies.com/movies/les+enfants+du+paradis/,4614,713,44,22,879,"Children of Paradise",http://www.imdb.com/title/tt0037674/,"2012-03-14 22:10:25",yes,no,no,no
81,0,"12 Angry Men",1957,http://www.icheckmovies.com/movies/12+angry+men/,55992,8564,121,31,1528,,http://www.imdb.com/title/tt0050083/,"2012-03-14 22:10:07",yes,no,no,no
82,0,Persona,1966,http://www.icheckmovies.com/movies/persona/,15034,2305,148,25,1281,,http://www.imdb.com/title/tt0060827/,"2012-03-14 22:10:26",yes,no,no,no
83,0,"Neotpravlennoye pismo",1960,http://www.icheckmovies.com/movies/neotpravlennoye+pismo/,973,156,8,4,271,"Letter Never Sent",http://www.imdb.com/title/tt0053106/,no,no,no,no,no
84,0,"Sunrise: A Song of Two Humans",1927,http://www.icheckmovies.com/movies/sunrise+a+song+of+two+humans/,9788,1500,82,37,1153,Sunrise,http://www.imdb.com/title/tt0018455/,"2012-03-14 22:10:06",no,no,no,no
85,0,"Camp de Thiaroye",1988,http://www.icheckmovies.com/movies/camp+de+thiaroye/,305,54,5,6,292,,http://www.imdb.com/title/tt0092716/,no,no,no,yes,no
86,0,"Chung Hing sam lam",1994,http://www.icheckmovies.com/movies/chung+hing+sam+lam/,10756,1641,76,18,854,"Chungking Express",http://www.imdb.com/title/tt0109424/,"2012-03-14 22:10:23",yes,no,no,no
87,0,Kokuhaku,2010,http://www.icheckmovies.com/movies/kokuhaku/,3136,482,53,2,293,Confessions,http://www.imdb.com/title/tt1590089/,"2012-03-14 22:10:06",yes,no,no,no
88,0,"The Shawshank Redemption",1994,http://www.icheckmovies.com/movies/the+shawshank+redemption/,114297,17276,402,24,1572,,http://www.imdb.com/title/tt0111161/,"2012-03-14 22:10:26",yes,no,no,no
89,0,Victoria,2015,http://www.icheckmovies.com/movies/victoria-2015/,3045,467,29,5,373,,http://www.imdb.com/title/tt4226388/,"2016-03-11 14:14:58",no,no,no,no
90,0,"L'homme qui plantait des arbres",1987,http://www.icheckmovies.com/movies/lhomme+qui+plantait+des+arbres/,4002,608,17,8,253,"The Man Who Planted Trees",http://www.imdb.com/title/tt0093488/,"2012-03-14 22:10:22",yes,no,no,no
91,0,"Kis Uykusu",2014,http://www.icheckmovies.com/movies/kis+uykusu/,2638,403,26,6,413,"Winter Sleep",http://www.imdb.com/title/tt2758880/,"2015-12-05 03:28:48",no,no,no,no
92,0,Akahige,1965,http://www.icheckmovies.com/movies/akahige/,2543,388,15,10,412,"Red Beard",http://www.imdb.com/title/tt0058888/,"2013-05-31 21:50:09",yes,no,no,no
93,0,Höstsonaten,1978,http://www.icheckmovies.com/movies/hostsonaten/,4000,606,31,9,506,"Autumn Sonata",http://www.imdb.com/title/tt0077711/,no,no,no,yes,no
94,0,"Dersu Uzala",1975,http://www.icheckmovies.com/movies/dersu+uzala/,3987,604,30,11,554,,http://www.imdb.com/title/tt0071411/,"2012-03-14 22:10:09",yes,no,no,no
95,0,"L'armée des ombres",1969,http://www.icheckmovies.com/movies/larmee+des+ombres/,4233,638,23,19,593,"Army of Shadows",http://www.imdb.com/title/tt0064040/,"2012-12-29 22:13:20",yes,no,no,no
96,1,"Paris, Texas",1984,http://www.icheckmovies.com/movies/paris+texas/,13352,1995,70,22,922,,http://www.imdb.com/title/tt0087884/,"2012-03-14 22:10:25",no,no,no,no
97,1,"Aruitemo aruitemo",2008,http://www.icheckmovies.com/movies/aruitemo+aruitemo/,2007,306,12,6,359,"Still Walking",http://www.imdb.com/title/tt1087578/,no,no,no,yes,no
98,1,Incendies,2010,http://www.icheckmovies.com/movies/incendies/,9999,1494,71,11,547,,http://www.imdb.com/title/tt1255953/,"2012-03-14 22:10:05",no,no,no,no
99,-3,"Dai-bosatsu tôge",1966,http://www.icheckmovies.com/movies/dai-bosatsu+toge/,1632,250,6,5,277,"The Sword of Doom",http://www.imdb.com/title/tt0060277/,"2015-04-06 03:28:05",yes,no,no,no
100,0,Possession,1981,http://www.icheckmovies.com/movies/possession/,4037,607,67,7,622,,http://www.imdb.com/title/tt0082933/,"2012-03-14 22:10:06",yes,no,no,no
101,0,"José e Pilar",2010,http://www.icheckmovies.com/movies/jose+e+pilar/,402,67,2,1,56,"José and Pilar",http://www.imdb.com/title/tt1789810/,no,no,no,no,no
102,0,"El ángel exterminador",1962,http://www.icheckmovies.com/movies/el+angel+exterminador/,6111,912,38,19,720,"The Exterminating Angel",http://www.imdb.com/title/tt0056732/,"2012-03-14 22:10:23",yes,no,no,no
103,0,"Sobache serdtse",1988,http://www.icheckmovies.com/movies/sobache+serdtse/,870,136,7,3,123,"Heart of a Dog",http://www.imdb.com/title/tt0096126/,"2012-03-14 22:10:18",yes,no,no,no
104,0,"The Swimmer",1968,http://www.icheckmovies.com/movies/the+swimmer/,1831,278,12,6,299,,http://www.imdb.com/title/tt0063663/,"2015-10-27 03:49:21",yes,no,no,no
105,0,"Der siebente Kontinent",1989,http://www.icheckmovies.com/movies/der+siebente+kontinent/,1954,296,21,5,323,"The Seventh Continent",http://www.imdb.com/title/tt0098327/,"2020-01-06 01:14:24",yes,no,no,no
106,0,"Yi yi",2000,http://www.icheckmovies.com/movies/yi+yi/,4851,722,47,20,670,"Yi Yi: A One and a Two...",http://www.imdb.com/title/tt0244316/,"2012-07-02 03:47:47",yes,no,no,no
107,0,"Bom yeoreum gaeul gyeoul geurigo bom",2003,http://www.icheckmovies.com/movies/bom+yeoreum+gaeul+gyeoul+geurigo+bom/,8431,1248,71,13,572,"Spring, Summer, Fall, Winter... and Spring",http://www.imdb.com/title/tt0374546/,"2012-03-14 22:10:25",yes,no,no,no
108,0,"Yuki yukite, shingun",1987,http://www.icheckmovies.com/movies/yuki+yukite+shingun/,739,116,2,10,301,"The Emperor's Naked Army Marches On",http://www.imdb.com/title/tt0092963/,no,no,no,no,no
109,0,"Topio stin omihli",1988,http://www.icheckmovies.com/movies/topio+stin+omihli/,1245,190,16,7,376,"Landscape in the Mist",http://www.imdb.com/title/tt0096288/,no,no,no,yes,no
110,0,"Marketa Lazarová",1967,http://www.icheckmovies.com/movies/marketa+lazarova/,1470,223,22,9,468,,http://www.imdb.com/title/tt0063278/,"2015-08-15 02:59:31",yes,no,no,no
111,0,"A Woman Under the Influence",1974,http://www.icheckmovies.com/movies/a+woman+under+the+influence/,6088,900,44,14,765,,http://www.imdb.com/title/tt0072417/,"2012-03-14 22:10:06",yes,no,no,no
112,0,"Una giornata particolare",1977,http://www.icheckmovies.com/movies/una+giornata+particolare/,1636,247,5,9,394,"A Special Day",http://www.imdb.com/title/tt0076085/,no,no,no,no,no
113,0,Samsara,2011,http://www.icheckmovies.com/movies/samsara-2011/,2908,433,9,4,259,,http://www.imdb.com/title/tt0770802/,"2017-09-02 18:04:54",yes,no,no,no
114,0,"Lektionen in Finsternis",1992,http://www.icheckmovies.com/movies/lektionen+in+finsternis/,1495,226,12,6,313,"Lessons of Darkness",http://www.imdb.com/title/tt0104706/,"2012-06-01 19:57:37",yes,no,no,no
115,0,"Indagine su un cittadino al di sopra di ogni sospetto",1970,http://www.icheckmovies.com/movies/indagine+su+un+cittadino+al+di+sopra+di+ogni+sospetto/,1789,269,14,12,363,"Investigation of a Citizen Above Suspicion",http://www.imdb.com/title/tt0065889/,no,no,no,no,no
116,0,"Apur Sansar",1959,http://www.icheckmovies.com/movies/apur+sansar/,2736,407,11,18,597,"The World of Apu",http://www.imdb.com/title/tt0052572/,"2019-01-07 04:59:43",yes,no,no,no
117,0,"Combat d'amour en songe",2000,http://www.icheckmovies.com/movies/combat+damour+en+songe/,135,27,3,2,102,"Love Torn in a Dream",http://www.imdb.com/title/tt0252335/,"2012-03-14 22:10:05",yes,no,no,no
118,0,"Crna macka, beli macor",1998,http://www.icheckmovies.com/movies/crna+macka+beli+macor/,4258,628,46,4,285,"Black Cat, White Cat",http://www.imdb.com/title/tt0118843/,"2012-03-14 22:10:06",yes,no,no,no
119,0,Okuribito,2008,http://www.icheckmovies.com/movies/okuribito/,5751,845,49,8,332,Departures,http://www.imdb.com/title/tt1069238/,"2012-03-14 22:10:26",no,no,no,no
120,0,"Der Himmel über Berlin",1987,http://www.icheckmovies.com/movies/der+himmel+uber+berlin/,9859,1443,101,21,857,"Wings of Desire",http://www.imdb.com/title/tt0093191/,"2012-03-14 22:10:26",yes,no,no,no
121,0,"Swiadectwo urodzenia",1961,http://www.icheckmovies.com/movies/swiadectwo+urodzenia/,267,46,2,5,205,"Birth Certificate",http://www.imdb.com/title/tt0055492/,no,no,no,no,no
122,0,"Soshite chichi ni naru",2013,http://www.icheckmovies.com/movies/soshite+chichi+ni+naru/,1742,260,6,5,274,"Like Father, Like Son",http://www.imdb.com/title/tt2331143/,"2015-01-14 05:32:43",yes,no,no,no
123,0,"Proverka na dorogakh",1986,http://www.icheckmovies.com/movies/proverka+na+dorogakh/,509,81,8,5,196,"Trial on the Road",http://www.imdb.com/title/tt0067625/,no,no,no,no,no
124,0,"Laurence Anyways",2012,http://www.icheckmovies.com/movies/laurence+anyways/,1772,264,22,3,246,,http://www.imdb.com/title/tt1650048/,"2015-01-13 19:34:34",yes,no,no,no
125,0,"Edvard Munch",1974,http://www.icheckmovies.com/movies/edvard+munch/,944,144,9,9,362,,http://www.imdb.com/title/tt0074462/,no,no,no,yes,no
126,0,"A Face in the Crowd",1957,http://www.icheckmovies.com/movies/a+face+in+the+crowd/,2741,404,16,15,421,,http://www.imdb.com/title/tt0050371/,"2012-03-14 22:10:06",yes,no,no,no
127,0,"Oslo, 31. august",2011,http://www.icheckmovies.com/movies/oslo+31.+august/,3254,478,21,3,387,"Oslo, August 31st",http://www.imdb.com/title/tt1736633/,"2016-06-27 20:50:33",yes,no,no,no
128,0,"Riri Shushu no subete",2001,http://www.icheckmovies.com/movies/riri+shushu+no+subete/,975,148,24,4,222,"All About Lily Chou-Chou",http://www.imdb.com/title/tt0297721/,"2012-03-14 22:10:20",yes,no,no,no
129,0,Zerkalo,1975,http://www.icheckmovies.com/movies/zerkalo/,6089,886,93,15,770,Mirror,http://www.imdb.com/title/tt0072443/,"2017-02-04 02:29:39",yes,no,no,no
130,0,"Mr. Nobody",2009,http://www.icheckmovies.com/movies/mr.+nobody/,14377,2080,247,4,434,,http://www.imdb.com/title/tt0485947/,"2012-03-14 22:10:18",yes,no,no,no
131,0,"Hadaka no shima",1960,http://www.icheckmovies.com/movies/hadaka+no+shima/,1088,164,8,7,344,"The Naked Island",http://www.imdb.com/title/tt0056049/,no,no,no,no,no
132,0,"Pather Panchali",1955,http://www.icheckmovies.com/movies/pather+panchali/,4476,652,36,22,859,,http://www.imdb.com/title/tt0048473/,"2019-01-04 05:15:36",yes,no,no,no
133,0,"Rang-e khoda",1999,http://www.icheckmovies.com/movies/rang-e+khoda/,943,143,7,4,179,"The Color of Paradise",http://www.imdb.com/title/tt0191043/,no,no,no,no,no
134,0,"Obchod na korze",1965,http://www.icheckmovies.com/movies/obchod+na+korze/,1785,264,9,14,424,"The Shop on Main Street",http://www.imdb.com/title/tt0059527/,"2013-07-08 03:59:45",yes,no,no,no
135,0,"Darbareye Elly",2009,http://www.icheckmovies.com/movies/darbareye+elly/,1919,283,9,5,288,"About Elly",http://www.imdb.com/title/tt1360860/,no,no,no,no,no
136,0,"O Pagador de Promessas",1962,http://www.icheckmovies.com/movies/o+pagador+de+promessas/,980,148,6,9,289,"The Given Word",http://www.imdb.com/title/tt0056322/,no,no,no,yes,no
137,0,"Short Term 12",2013,http://www.icheckmovies.com/movies/short+term+12-2013/,7036,1015,35,3,393,,http://www.imdb.com/title/tt2370248/,"2015-01-07 19:43:28",yes,no,no,no
138,0,Oldeuboi,2003,http://www.icheckmovies.com/movies/oldeuboi/,46299,6639,340,34,1371,Oldboy,http://www.imdb.com/title/tt0364569/,"2012-03-14 22:10:26",yes,no,no,no
139,1,"Sen to Chihiro no kamikakushi",2001,http://www.icheckmovies.com/movies/sen+to+chihiro+no+kamikakushi/,67639,9671,277,39,1744,"Spirited Away",http://www.imdb.com/title/tt0245429/,"2012-03-14 22:10:27",yes,no,no,no
140,1,"Keshtzar haye sepid",2009,http://www.icheckmovies.com/movies/keshtzar+haye+sepid/,125,25,1,1,113,"The White Meadows",http://www.imdb.com/title/tt1509132/,no,no,no,no,no
141,1,"Make Way for Tomorrow",1937,http://www.icheckmovies.com/movies/make+way+for+tomorrow/,2890,420,20,17,497,,http://www.imdb.com/title/tt0029192/,"2015-07-05 06:39:34",yes,no,no,no
142,-3,"Tanin no kao",1966,http://www.icheckmovies.com/movies/tanin+no+kao/,1882,276,15,7,367,"The Face of Another",http://www.imdb.com/title/tt0061065/,"2012-03-14 22:10:06",yes,no,no,no
143,0,Dogville,2003,http://www.icheckmovies.com/movies/dogville/,15377,2202,268,15,781,,http://www.imdb.com/title/tt0276919/,"2012-07-31 07:54:13",yes,no,no,no
144,0,"Tôkyô monogatari",1953,http://www.icheckmovies.com/movies/tokyo+monogatari/,9202,1320,84,28,1153,"Tokyo Story",http://www.imdb.com/title/tt0046438/,"2012-03-14 22:10:25",no,no,no,no
145,0,"Yoru wa mijikashi aruke yo otome",2017,http://www.icheckmovies.com/movies/yoru+wa+mijikashi+aruke+yo+otome/,567,88,9,3,201,"The Night Is Short, Walk on Girl",http://www.imdb.com/title/tt6335734/,"2018-04-18 03:13:08",yes,no,no,no
146,0,Nattvardsgästerna,1963,http://www.icheckmovies.com/movies/nattvardsgasterna/,3983,575,29,12,542,"Winter Light",http://www.imdb.com/title/tt0057358/,"2012-03-14 22:10:13",yes,no,no,no
147,0,"Fail Safe",1964,http://www.icheckmovies.com/movies/fail+safe-1964/,2281,332,9,7,283,,http://www.imdb.com/title/tt0058083/,no,no,no,no,no
148,0,Midareru,1964,http://www.icheckmovies.com/movies/midareru/,505,79,1,5,259,Yearning,http://www.imdb.com/title/tt0058349/,no,no,no,no,no
149,0,"Rekopis znaleziony w Saragossie",1965,http://www.icheckmovies.com/movies/rekopis+znaleziony+w+saragossie/,1131,168,19,8,364,"The Saragossa Manuscript",http://www.imdb.com/title/tt0059643/,"2012-03-14 22:10:06",yes,no,no,no
150,0,"To Be or Not to Be",1942,http://www.icheckmovies.com/movies/to+be+or+not+to+be/,6741,966,24,24,859,,http://www.imdb.com/title/tt0035446/,"2012-06-05 22:07:50",no,no,no,no
151,0,"Il buono, il brutto, il cattivo",1966,http://www.icheckmovies.com/movies/il+buono+il+brutto+il+cattivo/,49845,7097,165,30,1532,"The Good, the Bad and the Ugly",http://www.imdb.com/title/tt0060196/,"2012-03-14 22:10:12",yes,no,no,no
152,0,"Obrazy starého sveta",1972,http://www.icheckmovies.com/movies/obrazy+stareho+sveta/,358,58,2,6,212,"Pictures of the Old World",http://www.imdb.com/title/tt0171587/,no,no,no,no,no
153,0,"Ascenseur pour l'échafaud",1958,http://www.icheckmovies.com/movies/ascenseur+pour+lechafaud/,3857,555,20,10,519,"Elevator to the Gallows",http://www.imdb.com/title/tt0051378/,"2016-02-13 18:22:17",yes,no,no,no
154,0,"Ukh ty, govoryashchaya ryba!",1983,http://www.icheckmovies.com/movies/ukh+ty+govoryashchaya+rybaexclamation/,126,25,0,1,23,"Wow, a Talking Fish!",http://www.imdb.com/title/tt1352408/,no,no,no,no,no
155,0,"Sunset Blvd.",1950,http://www.icheckmovies.com/movies/sunset+blvd./,27097,3851,110,35,1536,"Sunset Boulevard",http://www.imdb.com/title/tt0043014/,"2012-03-14 22:10:06",yes,no,no,no
156,0,Whiplash,2014,http://www.icheckmovies.com/movies/whiplash-2014/,31448,4460,178,15,1014,,http://www.imdb.com/title/tt2582802/,"2015-01-08 05:53:11",yes,no,no,no
157,0,"Guizi lai le",2000,http://www.icheckmovies.com/movies/guizi+lai+le/,664,101,4,7,263,"Devils on the Doorstep",http://www.imdb.com/title/tt0245929/,"2012-03-14 22:10:10",yes,no,no,no
158,0,"It Felt Like a Kiss",2009,http://www.icheckmovies.com/movies/it+felt+like+a+kiss/,247,42,0,1,76,,http://www.imdb.com/title/tt1590078/,no,no,no,no,no
159,0,"Da hong denglong gaogao gua",1991,http://www.icheckmovies.com/movies/da+hong+denglong+gaogao+gua/,4885,697,24,21,714,"Raise the Red Lantern",http://www.imdb.com/title/tt0101640/,"2013-09-09 21:13:13",yes,no,no,no
160,0,"Dare mo shiranai",2004,http://www.icheckmovies.com/movies/dare+mo+shiranai/,2637,379,16,8,363,"Nobody Knows",http://www.imdb.com/title/tt0408664/,"2012-03-14 22:10:13",yes,no,no,no
161,0,"Tot samyy Myunkhgauzen",1980,http://www.icheckmovies.com/movies/tot+samyy+myunkhgauzen/,496,77,5,3,74,"The Very Same Munchhausen",http://www.imdb.com/title/tt0080037/,no,no,no,no,no
162,0,"Le conseguenze dell'amore",2004,http://www.icheckmovies.com/movies/le+conseguenze+dellamore/,1572,228,13,5,244,"The Consequences of Love",http://www.imdb.com/title/tt0398883/,"2015-08-15 03:01:11",yes,no,no,no
163,0,"Le notti di Cabiria",1957,http://www.icheckmovies.com/movies/le+notti+di+cabiria/,6680,945,49,20,687,"Nights of Cabiria",http://www.imdb.com/title/tt0050783/,"2012-03-14 22:10:26",yes,no,no,no
164,0,"Ruang rak noi nid mahasan",2003,http://www.icheckmovies.com/movies/ruang+rak+noi+nid+mahasan/,997,147,13,2,196,"Last Life in the Universe",http://www.imdb.com/title/tt0345549/,"2012-03-14 22:10:17",yes,no,no,no
165,0,"El espíritu de la colmena",1973,http://www.icheckmovies.com/movies/el+espiritu+de+la+colmena/,4618,655,49,21,669,"The Spirit of the Beehive",http://www.imdb.com/title/tt0070040/,"2012-03-14 22:10:27",yes,no,no,no
166,0,"Andrey Rublyov",1966,http://www.icheckmovies.com/movies/andrey+rublyov/,7064,998,103,29,938,"Andrei Rublev",http://www.imdb.com/title/tt0060107/,"2012-03-14 22:10:04",yes,no,no,no
167,0,"Tini zabutykh predkiv",1965,http://www.icheckmovies.com/movies/tini+zabutykh+predkiv/,1719,248,25,12,424,"Shadows of Forgotten Ancestors",http://www.imdb.com/title/tt0058642/,"2020-11-24 04:55:37",yes,no,no,no
168,0,"Chelovek s kino-apparatom",1929,http://www.icheckmovies.com/movies/chelovek+s+kino-apparatom/,6739,951,52,24,848,"Man with a Movie Camera",http://www.imdb.com/title/tt0019760/,"2012-07-18 02:42:49",yes,no,no,no
169,0,"Eternal Sunshine of the Spotless Mind",2004,http://www.icheckmovies.com/movies/eternal+sunshine+of+the+spotless+mind/,99927,13998,823,29,1602,,http://www.imdb.com/title/tt0338013/,"2012-03-14 22:10:27",yes,no,no,no
170,0,Offret,1986,http://www.icheckmovies.com/movies/offret/,3411,484,66,14,561,"The Sacrifice",http://www.imdb.com/title/tt0091670/,"2012-05-22 08:29:29",yes,no,no,no
171,0,"Sans soleil",1983,http://www.icheckmovies.com/movies/sans+soleil/,3548,503,49,16,569,"Sans Soleil",http://www.imdb.com/title/tt0084628/,"2012-03-14 22:10:09",yes,no,no,no
172,0,"Alice in den Städten",1974,http://www.icheckmovies.com/movies/alice+in+den+stadten/,2096,300,11,9,418,"Alice in the Cities",http://www.imdb.com/title/tt0069687/,"2025-01-10 14:50:28",yes,no,no,no
173,0,"Le rayon vert",1986,http://www.icheckmovies.com/movies/le+rayon+vert/,1676,241,19,9,398,"The Green Ray",http://www.imdb.com/title/tt0091830/,no,no,no,no,no
174,0,"Akai tenshi",1966,http://www.icheckmovies.com/movies/akai+tenshi/,516,79,7,4,246,"The Red Angel",http://www.imdb.com/title/tt0139820/,no,no,no,no,no
