rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
172,0,"The Wizard of Oz",1939,http://www.icheckmovies.com/movies/the+wizard+of+oz/,91295,3945,372,37,1462,,http://www.imdb.com/title/tt0032138/,"2012-03-14 22:10:27",yes,no,no,no
173,0,Memento,2000,http://www.icheckmovies.com/movies/memento/,97001,11393,481,28,1509,,http://www.imdb.com/title/tt0209144/,"2012-03-14 22:10:27",yes,no,no,no
174,0,Superman,1978,http://www.icheckmovies.com/movies/superman/,34042,820,155,11,604,,http://www.imdb.com/title/tt0078346/,"2012-03-14 22:10:24",no,no,no,no
175,0,Rushmore,1998,http://www.icheckmovies.com/movies/rushmore/,28191,2736,198,11,715,,http://www.imdb.com/title/tt0128445/,"2012-03-14 22:10:25",yes,no,no,no
176,0,"A Canterbury Tale",1944,http://www.icheckmovies.com/movies/a+canterbury+tale/,1929,129,18,7,283,,http://www.imdb.com/title/tt0036695/,no,no,no,no,no
177,0,"Cidade de Deus",2002,http://www.icheckmovies.com/movies/cidade+de+deus/,53944,6984,211,22,1276,"City of God",http://www.imdb.com/title/tt0317248/,"2012-03-14 22:10:27",yes,no,no,no
178,0,Hellzapoppin',1941,http://www.icheckmovies.com/movies/hellzapoppin/,1033,84,12,7,236,,http://www.imdb.com/title/tt0033704/,no,no,no,no,no
179,0,"Toy Story 2",1999,http://www.icheckmovies.com/movies/toy+story+2/,107263,3737,230,13,850,,http://www.imdb.com/title/tt0120363/,"2012-03-14 22:10:27",no,no,no,no
180,0,"To Kill a Mockingbird",1962,http://www.icheckmovies.com/movies/to+kill+a+mockingbird/,50836,3227,198,18,1035,,http://www.imdb.com/title/tt0056592/,"2012-03-14 22:10:04",no,no,no,no
181,0,"Beyond the Valley of the Dolls",1970,http://www.icheckmovies.com/movies/beyond+the+valley+of+the+dolls/,2334,109,70,6,273,,http://www.imdb.com/title/tt0065466/,"2017-09-13 05:26:25",no,no,no,no
182,0,Performance,1970,http://www.icheckmovies.com/movies/performance/,3022,193,79,17,455,,http://www.imdb.com/title/tt0066214/,"2014-08-10 07:19:35",no,no,no,no
183,0,"Le samouraï",1967,http://www.icheckmovies.com/movies/le+samourai/,8623,1375,34,20,815,"Le Samouraï",http://www.imdb.com/title/tt0062229/,"2012-03-14 22:10:06",no,no,no,no
184,0,"Dirty Harry",1971,http://www.icheckmovies.com/movies/dirty+harry/,23390,1133,76,17,662,,http://www.imdb.com/title/tt0066999/,"2012-03-14 22:10:19",yes,no,no,no
185,0,"Paths of Glory",1957,http://www.icheckmovies.com/movies/paths+of+glory/,19075,2472,82,27,1111,,http://www.imdb.com/title/tt0050825/,"2012-03-14 22:10:27",yes,no,no,no
186,0,"United 93",2006,http://www.icheckmovies.com/movies/united+93/,14458,550,157,5,403,,http://www.imdb.com/title/tt0475276/,"2012-03-14 22:10:05",no,yes,no,no
187,0,"The Big Country",1958,http://www.icheckmovies.com/movies/the+big+country/,2142,180,8,5,330,,http://www.imdb.com/title/tt0051411/,no,no,no,no,no
188,0,"School of Rock",2003,http://www.icheckmovies.com/movies/school+of+rock-2003/,49432,1898,399,4,371,,http://www.imdb.com/title/tt0332379/,"2012-03-14 22:10:21",no,yes,no,no
189,0,Ghostbusters,1984,http://www.icheckmovies.com/movies/ghostbusters-1984/,82949,4026,242,13,907,,http://www.imdb.com/title/tt0087332/,"2012-03-14 22:10:24",no,no,no,no
190,0,Big,1988,http://www.icheckmovies.com/movies/big/,38709,1294,129,8,498,,http://www.imdb.com/title/tt0094737/,"2012-03-14 22:10:06",no,no,no,no
191,0,"Brokeback Mountain",2005,http://www.icheckmovies.com/movies/brokeback+mountain/,45757,2825,425,21,964,,http://www.imdb.com/title/tt0388795/,"2012-03-14 22:10:05",no,no,no,no
192,0,Eraserhead,1977,http://www.icheckmovies.com/movies/eraserhead/,18781,1810,357,20,1068,,http://www.imdb.com/title/tt0074486/,"2012-03-14 22:10:25",yes,no,no,no
193,0,"Ed Wood",1994,http://www.icheckmovies.com/movies/ed+wood/,27583,2276,178,9,710,,http://www.imdb.com/title/tt0109707/,"2012-03-14 22:10:27",no,no,no,no
